,passport_id,region,platform,user_type_cars_name,number_ads,revenue,vas,combined,combined_weight,group
51537,124986816,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
36668,138168323,Волгоград,android,cars_simple,1,720,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
131603,144383514,Волгоград,android,cars_simple,1,380,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
102396,144238882,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
51226,135196913,Волгоград,android,cars_simple,1,550,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
80809,141847395,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
36783,140668463,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
72836,134851701,Волгоград,android,cars_simple,1,250,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
131254,134147853,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
67406,141152231,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
16350,137069519,Волгоград,android,cars_simple,1,390,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
90137,129479491,Волгоград,android,cars_simple,1,540,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
22251,123679482,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
109373,138686680,Волгоград,android,cars_simple,1,380,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
5991,144288902,Волгоград,android,cars_simple,2,785,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
28828,126070723,Волгоград,android,cars_simple,1,380,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
73271,140138898,Волгоград,android,cars_simple,1,1294,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
72895,134327843,Волгоград,android,cars_simple,1,1110,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
40528,141160035,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
27660,144158344,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
54663,135293401,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
126436,142598730,Волгоград,android,cars_simple,1,360,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
130627,142698440,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
54389,134760117,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
113146,144289916,Волгоград,android,cars_simple,1,3308,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
29471,141156113,Волгоград,android,cars_simple,1,390,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
49106,144018176,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
83842,140643749,Волгоград,android,cars_simple,1,720,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
86483,140854469,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
66849,136346601,Волгоград,android,cars_simple,1,720,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
119500,143935720,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
73769,123514486,Волгоград,android,cars_simple,1,750,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
112482,142777504,Волгоград,android,cars_simple,1,1844,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
4507,123952998,Волгоград,android,cars_simple,1,910,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
122908,134105209,Волгоград,android,cars_simple,1,780,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
85816,123642286,Волгоград,android,cars_simple,1,2968,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
125501,137400317,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
133167,131651347,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
121096,134437631,Волгоград,android,cars_simple,1,360,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
25742,136393683,Волгоград,android,cars_simple,1,380,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
60827,135590475,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
122236,143414966,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
103763,132343360,Волгоград,android,cars_simple,1,360,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
35968,137191769,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
67705,127917535,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
69737,140534209,Волгоград,android,cars_simple,1,720,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
46709,142067456,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
653,138234167,Волгоград,android,cars_simple,1,3982,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
66649,123732507,Волгоград,android,cars_simple,1,380,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
64858,137001487,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
37531,128620963,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
7734,138106919,Волгоград,android,cars_simple,1,250,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
10425,133701077,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
88511,133005783,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
25102,140255435,Волгоград,android,cars_simple,1,750,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
9633,127745579,Волгоград,android,cars_simple,1,360,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
23502,133575369,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
69755,132543830,Волгоград,android,cars_simple,1,380,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
53436,144267688,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
103909,139798116,Волгоград,android,cars_simple,1,720,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
23228,134722299,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
1655,134137709,Волгоград,android,cars_simple,1,1294,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
7240,140862595,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
99704,131080109,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
36985,144292066,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
75856,143688706,Волгоград,android,cars_simple,2,2482,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
18151,136550699,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
7532,135858765,Волгоград,android,cars_simple,1,215,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
44710,137773631,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
9679,133116149,Волгоград,android,cars_simple,1,360,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
30116,136153503,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
108730,140549517,Волгоград,android,cars_simple,1,550,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
12929,124124833,Волгоград,android,cars_simple,1,4702,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
90169,136284241,Волгоград,android,cars_simple,1,4296,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
100062,132086103,Волгоград,android,cars_simple,1,1535,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
57609,136574335,Волгоград,android,cars_simple,1,1100,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
131200,133043399,Волгоград,android,cars_simple,1,215,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
85836,133299979,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
61532,138707280,Волгоград,android,cars_simple,1,360,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
126267,141684435,Волгоград,android,cars_simple,1,360,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
135807,124627513,Волгоград,android,cars_simple,1,2290,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
3593,140667813,Волгоград,android,cars_simple,1,720,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
54608,144153650,Волгоград,android,cars_simple,1,380,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
135352,143476702,Волгоград,android,cars_simple,1,360,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['B']
4608,144042590,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
129665,136798501,Волгоград,android,cars_simple,1,190,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
52679,124215970,Волгоград,android,cars_simple,1,610,1,"('Волгоград', 'android', 'cars_simple', 1)",7.321501786446436e-06,['A']
18329,137841525,Волгоград,desktop,cars_seller,1,0,0,"('Волгоград', 'desktop', 'cars_seller', 0)",7.321501786446436e-06,['B']
112446,144405282,Волгоград,desktop,cars_simple,1,0,0,"('Волгоград', 'desktop', 'cars_simple', 0)",7.321501786446435e-06,['B']
80182,135769961,Волгоград,desktop,cars_simple,1,0,0,"('Волгоград', 'desktop', 'cars_simple', 0)",7.321501786446435e-06,['B']
20938,143513742,Волгоград,desktop,cars_simple,1,190,1,"('Волгоград', 'desktop', 'cars_simple', 1)",7.321501786446436e-06,['B']
91714,133270603,Волгоград,desktop,cars_simple,1,190,1,"('Волгоград', 'desktop', 'cars_simple', 1)",7.321501786446436e-06,['B']
133054,123601883,Волгоград,desktop,cars_simple,2,380,1,"('Волгоград', 'desktop', 'cars_simple', 1)",7.321501786446436e-06,['A']
78619,124090873,Волгоград,ios,cars_dealer,1,5000,1,"('Волгоград', 'ios', 'cars_dealer', 1)",7.321501786446436e-06,['A']
97843,140943311,Волгоград,ios,cars_seller,4,0,0,"('Волгоград', 'ios', 'cars_seller', 0)",7.321501786446435e-06,['B']
23875,140564961,Волгоград,ios,cars_seller,1,0,0,"('Волгоград', 'ios', 'cars_seller', 0)",7.321501786446435e-06,['B']
114604,142670168,Волгоград,ios,cars_seller,1,0,0,"('Волгоград', 'ios', 'cars_seller', 0)",7.321501786446435e-06,['B']
65826,133722997,Волгоград,ios,cars_seller,1,2355,1,"('Волгоград', 'ios', 'cars_seller', 1)",7.321501786446436e-06,['B']
15410,123723866,Волгоград,ios,cars_seller,1,635,1,"('Волгоград', 'ios', 'cars_seller', 1)",7.321501786446436e-06,['A']
19074,142275028,Волгоград,ios,cars_seller,2,635,1,"('Волгоград', 'ios', 'cars_seller', 1)",7.321501786446436e-06,['A']
